30
4	8	17	21	
8	12	21	25	
12	4	25	17	
17	21	30	34	
21	25	34	38	
25	17	38	30	
0	0	1	5	
1	5	2	6	
2	6	3	7	
3	7	4	8	
0	0	5	9	
5	9	6	10	
6	10	7	11	
7	11	8	12	
0	0	9	1	
9	1	10	2	
10	2	11	3	
11	3	12	4	
26	26	27	31	
27	31	28	32	
28	32	29	33	
29	33	30	34	
26	26	31	35	
31	35	32	36	
32	36	33	37	
33	37	34	38	
26	26	35	27	
35	27	36	28	
36	28	37	29	
37	29	38	30	
