120
8	18	309	319	
18	28	319	329	
28	38	329	339	
38	48	339	349	
48	58	349	359	
58	68	359	369	
68	78	369	379	
78	88	379	389	
88	98	389	399	
98	108	399	409	
108	118	409	419	
118	128	419	429	
128	138	429	439	
138	148	439	449	
148	158	449	459	
158	168	459	469	
168	178	469	479	
178	188	479	489	
188	198	489	499	
198	208	499	509	
208	218	509	519	
218	228	519	529	
228	238	529	539	
238	248	539	549	
248	258	549	559	
258	268	559	569	
268	278	569	579	
278	288	579	589	
288	298	589	599	
298	8	599	309	
309	319	610	620	
319	329	620	630	
329	339	630	640	
339	349	640	650	
349	359	650	660	
359	369	660	670	
369	379	670	680	
379	389	680	690	
389	399	690	700	
399	409	700	710	
409	419	710	720	
419	429	720	730	
429	439	730	740	
439	449	740	750	
449	459	750	760	
459	469	760	770	
469	479	770	780	
479	489	780	790	
489	499	790	800	
499	509	800	810	
509	519	810	820	
519	529	820	830	
529	539	830	840	
539	549	840	850	
549	559	850	860	
559	569	860	870	
569	579	870	880	
579	589	880	890	
589	599	890	900	
599	309	900	610	
610	620	911	921	
620	630	921	931	
630	640	931	941	
640	650	941	951	
650	660	951	961	
660	670	961	971	
670	680	971	981	
680	690	981	991	
690	700	991	1001	
700	710	1001	1011	
710	720	1011	1021	
720	730	1021	1031	
730	740	1031	1041	
740	750	1041	1051	
750	760	1051	1061	
760	770	1061	1071	
770	780	1071	1081	
780	790	1081	1091	
790	800	1091	1101	
800	810	1101	1111	
810	820	1111	1121	
820	830	1121	1131	
830	840	1131	1141	
840	850	1141	1151	
850	860	1151	1161	
860	870	1161	1171	
870	880	1171	1181	
880	890	1181	1191	
890	900	1191	1201	
900	610	1201	911	
911	921	1212	1222	
921	931	1222	1232	
931	941	1232	1242	
941	951	1242	1252	
951	961	1252	1262	
961	971	1262	1272	
971	981	1272	1282	
981	991	1282	1292	
991	1001	1292	1302	
1001	1011	1302	1312	
1011	1021	1312	1322	
1021	1031	1322	1332	
1031	1041	1332	1342	
1041	1051	1342	1352	
1051	1061	1352	1362	
1061	1071	1362	1372	
1071	1081	1372	1382	
1081	1091	1382	1392	
1091	1101	1392	1402	
1101	1111	1402	1412	
1111	1121	1412	1422	
1121	1131	1422	1432	
1131	1141	1432	1442	
1141	1151	1442	1452	
1151	1161	1452	1462	
1161	1171	1462	1472	
1171	1181	1472	1482	
1181	1191	1482	1492	
1191	1201	1492	1502	
1201	911	1502	1212	
