-0.01	0	6.38E-47
-0.01	1.53E-19	6.38E-47
-0.01	3.06E-19	6.38E-47
-0.01	4.59E-19	6.38E-47
-0.01	6.12E-19	-3.19E-47
-0.01	1.22E-18	-6.38E-47
-0.00978148	-0.00207912	-6.38E-47
-0.00978148	-0.00203368	-2.75E-34
-0.00978148	-0.00198904	-5.44E-34
-0.00978148	-0.00185786	-1.34E-33
-0.00978148	-0.00152526	-3.35E-33
-0.00978148	-0.00146946	-3.68E-33
-0.00978148	-0.00124315	-5.05E-33
-0.00978148	-0.00119343	-5.35E-33
-0.00978148	-0.00118882	-5.38E-33
-0.00978148	-0.00108253	-6.02E-33
-0.00978148	-0.00103956	-6.28E-33
-0.00978148	-0.00101684	-6.42E-33
-0.00978148	-0.000928931	-6.95E-33
-0.00978148	-0.000779669	-7.85E-33
-0.00978148	-0.000734732	-8.12E-33
-0.00978148	-0.000519779	-9.42E-33
-0.00978148	-0.000508421	-9.49E-33
-0.00978148	-0.000397809	-1.02E-32
-0.00978148	-0.00025989	-1.10E-32
-0.00978148	0	-1.26E-32
-0.00978148	1.53E-19	-1.26E-32
-0.00978148	3.06E-19	-1.26E-32
-0.00978148	4.59E-19	-1.26E-32
-0.00978148	6.12E-19	-1.26E-32
-0.00978148	1.22E-18	-1.26E-32
-0.00978148	0.00025989	-1.10E-32
-0.00978148	0.000397809	-1.02E-32
-0.00978148	0.000508421	-9.49E-33
-0.00978148	0.000519779	-9.42E-33
-0.00978148	0.000734732	-8.12E-33
-0.00978148	0.000779669	-7.85E-33
-0.00978148	0.000928931	-6.95E-33
-0.00978148	0.00101684	-6.42E-33
-0.00978148	0.00103956	-6.28E-33
-0.00978148	0.00108253	-6.02E-33
-0.00978148	0.00118882	-5.38E-33
-0.00978148	0.00119343	-5.35E-33
-0.00978148	0.00124315	-5.05E-33
-0.00978148	0.00146946	-3.68E-33
-0.00978148	0.00152526	-3.35E-33
-0.00978148	0.00185786	-1.34E-33
-0.00978148	0.00198904	-5.44E-34
-0.00978148	0.00203368	-2.75E-34
-0.00978148	0.00207912	-2.85E-56
-0.0092	-0.00372946	-2.49E-33
-0.0092	-0.00371572	-2.73E-33
-0.0092	-0.00358028	-5.15E-33
-0.0092	-0.00356646	-5.40E-33
-0.0092	-0.0032476	-1.11E-32
-0.0092	-0.00293893	-1.66E-32
-0.0092	-0.00278679	-1.93E-32
-0.0092	-0.00278466	-1.94E-32
-0.0092	-0.0024863	-2.47E-32
-0.0092	-0.00237764	-2.66E-32
-0.0092	-0.00220419	-2.97E-32
-0.0092	-0.00216506	-3.04E-32
-0.0092	-0.00207912	-3.20E-32
-0.0092	-0.00203368	-3.28E-32
-0.0092	-0.00198904	-3.36E-32
-0.0092	-0.00185786	-3.48E-32
-0.0092	-0.00152526	-3.68E-32
-0.0092	-0.00146946	-3.71E-32
-0.0092	-0.00124315	-3.85E-32
-0.0092	-0.00119343	-3.88E-32
-0.0092	-0.00118882	-3.88E-32
-0.0092	-0.00108253	-3.94E-32
-0.0092	-0.00103956	-3.97E-32
-0.0092	-0.00101684	-3.98E-32
-0.0092	-0.000928931	-4.04E-32
-0.0092	-0.000779669	-4.13E-32
-0.0092	-0.000734732	-4.15E-32
-0.0092	-0.000519779	-4.28E-32
-0.0092	-0.000508421	-4.29E-32
-0.0092	-0.000397809	-4.36E-32
-0.0092	-0.00025989	-4.44E-32
-0.0092	0	-4.60E-32
-0.0092	1.53E-19	-4.60E-32
-0.0092	3.06E-19	-4.60E-32
-0.0092	4.59E-19	-4.60E-32
-0.0092	6.12E-19	-4.60E-32
-0.0092	1.22E-18	-4.60E-32
-0.0092	0.00025989	-4.44E-32
-0.0092	0.000397809	-4.36E-32
-0.0092	0.000508421	-4.29E-32
-0.0092	0.000519779	-4.28E-32
-0.0092	0.000734732	-4.15E-32
-0.0092	0.000779669	-4.13E-32
-0.0092	0.000928931	-4.04E-32
-0.0092	0.00101684	-3.98E-32
-0.0092	0.00103956	-3.97E-32
-0.0092	0.00108253	-3.94E-32
-0.0092	0.00118882	-3.88E-32
-0.0092	0.00119343	-3.88E-32
