
ВРЕМЯ: 0

Результат в узлах (веса):
 ___________________________________________________________________ 
| № элемента     | x              | y              | z              | u*             | 
| 109            | -0.693443      | 0.503816       | 2.5            | -2.58178e-06   | 
| 110            | -1.61803       | 1.17557        | 2.5            | -7.32757e-07   | 
| 111            | -2.2248        | 1.61641        | 2.5            | -3.59367e-08   | 
| 112            | -4.04508       | 2.93893        | 2.5            | 2.5205e-21     | 
| 113            | -0.279471      | 0.0594033      | 2.5            | -2.72404e-05   | 
| 114            | -0.838412      | 0.17821        | 2.5            | -2.44057e-06   | 
| 115            | -1.9563        | 0.415823       | 2.5            | -6.69949e-07   | 
| 116            | -2.68991       | 0.571757       | 2.5            | -3.23566e-08   | 
| 117            | -4.89074       | 1.03956        | 2.5            | 2.24782e-21    | 
| 118            | -0.279471      | -0.0594033     | 2.5            | -2.72404e-05   | 
| 119            | -0.838412      | -0.17821       | 2.5            | -2.44057e-06   | 
| 120            | -1.9563        | -0.415823      | 2.5            | -6.69949e-07   | 
| 121            | -2.68991       | -0.571757      | 2.5            | -3.23566e-08   | 
| 122            | -4.89074       | -1.03956       | 2.5            | 2.24782e-21    | 
| 123            | -0.231148      | -0.167939      | 2.5            | -2.7123e-05    | 
| 124            | -0.693443      | -0.503816      | 2.5            | -2.58178e-06   | 
| 125            | -1.61803       | -1.17557       | 2.5            | -7.32757e-07   | 
| 126            | -2.2248        | -1.61641       | 2.5            | -3.59367e-08   | 
| 127            | -4.04508       | -2.93893       | 2.5            | 2.5205e-21     | 
| 128            | -0.142857      | -0.247436      | 2.5            | -2.68892e-05   | 
| 129            | -0.428571      | -0.742307      | 2.5            | -2.90717e-06   | 
| 130            | -1             | -1.73205       | 2.5            | -8.77636e-07   | 
| 131            | -1.375         | -2.38157       | 2.5            | -4.40639e-08   | 
| 132            | -2.5           | -4.33013       | 2.5            | 3.11367e-21    | 
| 133            | -0.0298653     | -0.284149      | 2.5            | -2.65462e-05   | 
| 134            | -0.0895958     | -0.852447      | 2.5            | -3.49227e-06   | 
| 135            | -0.209057      | -1.98904       | 2.5            | -1.13862e-06   | 
| 136            | -0.287453      | -2.73494       | 2.5            | -5.83191e-08   | 
| 137            | -0.522642      | -4.97261       | 2.5            | 4.08047e-21    | 
| 138            | 0.0882906      | -0.27173       | 2.5            | -2.61178e-05   | 
| 139            | 0.264872       | -0.815191      | 2.5            | -4.40603e-06   | 
| 140            | 0.618034       | -1.90211       | 2.5            | -1.54614e-06   | 
| 141            | 0.849797       | -2.61541       | 2.5            | -7.97196e-08   | 
| 142            | 1.54508        | -4.75528       | 2.5            | 5.38168e-21    | 
| 143            | 0.19118        | -0.212327      | 2.5            | -2.56626e-05   | 
| 144            | 0.573541       | -0.636981      | 2.5            | -5.61043e-06   | 
| 145            | 1.33826        | -1.48629       | 2.5            | -2.07773e-06   | 
| 146            | 1.84011        | -2.04365       | 2.5            | -1.06213e-07   | 
| 147            | 3.34565        | -3.71572       | 2.5            | 6.77511e-21    | 
| 148            | 0.261013       | -0.11621       | 2.5            | -2.52899e-05   | 
| 149            | 0.783039       | -0.348631      | 2.5            | -6.79198e-06   | 
| 150            | 1.82709        | -0.813473      | 2.5            | -2.58399e-06   | 
| 151            | 2.51225        | -1.11853       | 2.5            | -1.30078e-07   | 
| 152            | 4.56773        | -2.03368       | 2.5            | 7.84635e-21    | 
| 153            | 0              | 0              | 5              | 5.74395e-22    | 
| 154            | 0.285714       | 0              | 5              | -9.04369e-22   | 
| 155            | 0.857143       | 0              | 5              | -2.2586e-21    | 
| 156            | 2              | 0              | 5              | 7.31741e-23    | 
| 157            | 2.75           | 0              | 5              | 4.78956e-21    | 
| 158            | 5              | 0              | 5              | 6.06309e-21    | 
| 159            | 0.261013       | 0.11621        | 5              | -8.65083e-22   | 
| 160            | 0.783039       | 0.348631       | 5              | -1.80948e-21   | 
| 161            | 1.82709        | 0.813473       | 5              | 3.74262e-22    | 
| 162            | 2.51225        | 1.11853        | 5              | 4.53151e-21    | 
| 163            | 4.56773        | 2.03368        | 5              | 5.70245e-21    | 
| 164            | 0.19118        | 0.212327       | 5              | -7.9459e-22    | 
| 165            | 0.573541       | 0.636981       | 5              | -1.03095e-21   | 
| 166            | 1.33826        | 1.48629        | 5              | 8.68616e-22    | 
| 167            | 1.84011        | 2.04365        | 5              | 3.86316e-21    | 
| 168            | 3.34565        | 3.71572        | 5              | 4.79112e-21    | 
| 169            | 0.0882906      | 0.27173        | 5              | -7.40674e-22   | 
| 170            | 0.264872       | 0.815191       | 5              | -4.90698e-22   | 
| 171            | 0.618034       | 1.90211        | 5              | 1.12652e-21    | 
| 172            | 0.849797       | 2.61541        | 5              | 3.0432e-21     | 
| 173            | 1.54508        | 4.75528        | 5              | 3.70464e-21    | 
| 174            | -0.0298653     | 0.284149       | 5              | -7.10109e-22   | 
| 175            | -0.0895958     | 0.852447       | 5              | -2.40595e-22   | 
| 176            | -0.209057      | 1.98904        | 5              | 1.14419e-21    | 
| 177            | -0.287453      | 2.73494        | 5              | 2.31736e-21    | 
| 178            | -0.522642      | 4.97261        | 5              | 2.76271e-21    | 
| 179            | -0.142857      | 0.247436       | 5              | -6.94595e-22   | 
| 180            | -0.428571      | 0.742307       | 5              | -1.53867e-22   | 
| 181            | -1             | 1.73205        | 5              | 1.06644e-21    | 
| 182            | -1.375         | 2.38157        | 5              | 1.79907e-21    | 
| 183            | -2.5           | 4.33013        | 5              | 2.09863e-21    | 
| 184            | -0.231148      | 0.167939       | 5              | -6.86997e-22   | 
| 185            | -0.693443      | 0.503816       | 5              | -1.33885e-22   | 
| 186            | -1.61803       | 1.17557        | 5              | 9.87878e-22    | 
| 187            | -2.2248        | 1.61641        | 5              | 1.48923e-21    | 
| 188            | -4.04508       | 2.93893        | 5              | 1.70463e-21    | 
| 189            | -0.279471      | 0.0594033      | 5              | -6.83795e-22   | 
| 190            | -0.838412      | 0.17821        | 5              | -1.32766e-22   | 
| 191            | -1.9563        | 0.415823       | 5              | 9.44247e-22    | 
| 192            | -2.68991       | 0.571757       | 5              | 1.34887e-21    | 
| 193            | -4.89074       | 1.03956        | 5              | 1.52691e-21    | 
| 194            | -0.279471      | -0.0594033     | 5              | -6.83795e-22   | 
| 195            | -0.838412      | -0.17821       | 5              | -1.32766e-22   | 
| 196            | -1.9563        | -0.415823      | 5              | 9.44247e-22    | 
| 197            | -2.68991       | -0.571757      | 5              | 1.34887e-21    | 
| 198            | -4.89074       | -1.03956       | 5              | 1.52691e-21    | 
| 199            | -0.231148      | -0.167939      | 5              | -6.86997e-22   | 
| 200            | -0.693443      | -0.503816      | 5              | -1.33886e-22   | 
| 201            | -1.61803       | -1.17557       | 5              | 9.87878e-22    | 
| 202            | -2.2248        | -1.61641       | 5              | 1.48923e-21    | 
| 203            | -4.04508       | -2.93893       | 5              | 1.70463e-21    | 
| 204            | -0.142857      | -0.247436      | 5              | -6.94595e-22   | 
| 205            | -0.428571      | -0.742307      | 5              | -1.53867e-22   | 
| 206            | -1             | -1.73205       | 5              | 1.06644e-21    | 
| 207            | -1.375         | -2.38157       | 5              | 1.79907e-21    | 
| 208            | -2.5           | -4.33013       | 5              | 2.09863e-21    | 
| 209            | -0.0298653     | -0.284149      | 5              | -7.10109e-22   | 
| 210            | -0.0895958     | -0.852447      | 5              | -2.40595e-22   | 
| 211            | -0.209057      | -1.98904       | 5              | 1.14419e-21    | 
| 212            | -0.287453      | -2.73494       | 5              | 2.31736e-21    | 
| 213            | -0.522642      | -4.97261       | 5              | 2.76271e-21    | 
| 214            | 0.0882906      | -0.27173       | 5              | -7.40674e-22   | 
| 215            | 0.264872       | -0.815191      | 5              | -4.90698e-22   | 
| 216            | 0.618034       | -1.90211       | 5              | 1.12652e-21    | 
| 217            | 0.849797       | -2.61541       | 5              | 3.0432e-21     | 
| 218            | 1.54508        | -4.75528       | 5              | 3.70464e-21    | 
| 219            | 0.19118        | -0.212327      | 5              | -7.9459e-22    | 
| 220            | 0.573541       | -0.636981      | 5              | -1.03095e-21   | 
| 221            | 1.33826        | -1.48629       | 5              | 8.68617e-22    | 
| 222            | 1.84011        | -2.04365       | 5              | 3.86316e-21    | 
| 223            | 3.34565        | -3.71572       | 5              | 4.79112e-21    | 
| 224            | 0.261013       | -0.11621       | 5              | -8.65083e-22   | 
| 225            | 0.783039       | -0.348631      | 5              | -1.80948e-21   | 
| 226            | 1.82709        | -0.813473      | 5              | 3.74261e-22    | 
| 227            | 2.51225        | -1.11853       | 5              | 4.53151e-21    | 
| 228            | 4.56773        | -2.03368       | 5              | 5.70245e-21    | 

ВРЕМЯ: 36

Результат в узлах (веса):
 ___________________________________________________________________ 
| № элемента     | x              | y              | z              | u*             | 
|----------------|----------------|----------------|----------------|----------------|
| 1              | 0              | 0              | 0              | 3.3629e-22     | 
| 2              | 0.285714       | 0              | 0              | -2.51114e-22   | 
| 3              | 0.857143       | 0              | 0              | -6.51642e-24   | 
| 4              | 2              | 0              | 0              | 3.78288e-22    | 
| 5              | 2.75           | 0              | 0              | 5.02113e-22    | 
| 6              | 5              | 0              | 0              | 5.74572e-22    | 
| 7              | 0.261013       | 0.11621        | 0              | -2.56924e-22   | 
| 8              | 0.783039       | 0.348631       | 0              | -6.87399e-23   | 
| 9              | 1.82709        | 0.813473       | 0              | 3.36963e-22    | 
| 10             | 2.51225        | 1.11853        | 0              | 5.24011e-22    | 
| 11             | 4.56773        | 2.03368        | 0              | 6.05425e-22    | 
| 12             | 0.19118        | 0.212327       | 0              | -2.66364e-22   | 
| 13             | 0.573541       | 0.636981       | 0              | -1.60727e-22   | 
| 14             | 1.33826        | 1.48629        | 0              | 2.78826e-22    | 
| 15             | 1.84011        | 2.04365        | 0              | 5.78137e-22    | 
| 16             | 3.34565        | 3.71572        | 0              | 6.78472e-22    | 
| 17             | 0.0882906      | 0.27173        | 0              | -2.72536e-22   | 
| 18             | 0.264872       | 0.815191       | 0              | -2.03313e-22   | 
| 19             | 0.618034       | 1.90211        | 0              | 2.62515e-22    | 
| 20             | 0.849797       | 2.61541        | 0              | 6.36659e-22    | 
| 21             | 1.54508        | 4.75528        | 0              | 7.53396e-22    | 
| 22             | -0.0298653     | 0.284149       | 0              | -2.7555e-22    | 
| 23             | -0.0895958     | 0.852447       | 0              | -2.05678e-22   | 
| 24             | -0.209057      | 1.98904        | 0              | 2.76474e-22    | 
| 25             | -0.287453      | 2.73494        | 0              | 6.7689e-22     | 
| 26             | -0.522642      | 4.97261        | 0              | 8.02468e-22    | 
| 27             | -0.142857      | 0.247436       | 0              | -2.77124e-22   | 
| 28             | -0.428571      | 0.742307       | 0              | -1.95121e-22   | 
| 29             | -1             | 1.73205        | 0              | 2.95154e-22    | 
| 30             | -1.375         | 2.38157        | 0              | 6.94876e-22    | 
| 31             | -2.5           | 4.33013        | 0              | 8.23015e-22    | 
| 32             | -0.231148      | 0.167939       | 0              | -2.78125e-22   | 
| 33             | -0.693443      | 0.503816       | 0              | -1.8536e-22    | 
| 34             | -1.61803       | 1.17557        | 0              | 3.07824e-22    | 
| 35             | -2.2248        | 1.61641        | 0              | 6.98848e-22    | 
| 36             | -4.04508       | 2.93893        | 0              | 8.26489e-22    | 
| 37             | -0.279471      | 0.0594033      | 0              | -2.78673e-22   | 
| 38             | -0.838412      | 0.17821        | 0              | -1.80263e-22   | 
| 39             | -1.9563        | 0.415823       | 0              | 3.13554e-22    | 
| 40             | -2.68991       | 0.571757       | 0              | 6.98203e-22    | 
| 41             | -4.89074       | 1.03956        | 0              | 8.24934e-22    | 
| 42             | -0.279471      | -0.0594033     | 0              | -2.78673e-22   | 
| 43             | -0.838412      | -0.17821       | 0              | -1.80263e-22   | 
| 44             | -1.9563        | -0.415823      | 0              | 3.13554e-22    | 
| 45             | -2.68991       | -0.571757      | 0              | 6.98203e-22    | 
| 46             | -4.89074       | -1.03956       | 0              | 8.24934e-22    | 
| 47             | -0.231148      | -0.167939      | 0              | -2.78125e-22   | 
| 48             | -0.693443      | -0.503816      | 0              | -1.8536e-22    | 
| 49             | -1.61803       | -1.17557       | 0              | 3.07824e-22    | 
| 50             | -2.2248        | -1.61641       | 0              | 6.98848e-22    | 
| 51             | -4.04508       | -2.93893       | 0              | 8.26489e-22    | 
| 52             | -0.142857      | -0.247436      | 0              | -2.77124e-22   | 
| 53             | -0.428571      | -0.742307      | 0              | -1.95121e-22   | 
| 54             | -1             | -1.73205       | 0              | 2.95154e-22    | 
| 55             | -1.375         | -2.38157       | 0              | 6.94876e-22    | 
| 56             | -2.5           | -4.33013       | 0              | 8.23015e-22    | 
| 57             | -0.0298653     | -0.284149      | 0              | -2.7555e-22    | 
| 58             | -0.0895958     | -0.852447      | 0              | -2.05678e-22   | 
| 59             | -0.209057      | -1.98904       | 0              | 2.76474e-22    | 
| 60             | -0.287453      | -2.73494       | 0              | 6.7689e-22     | 
| 61             | -0.522642      | -4.97261       | 0              | 8.02468e-22    | 
| 62             | 0.0882906      | -0.27173       | 0              | -2.72536e-22   | 
| 63             | 0.264872       | -0.815191      | 0              | -2.03313e-22   | 
| 64             | 0.618034       | -1.90211       | 0              | 2.62515e-22    | 
| 65             | 0.849797       | -2.61541       | 0              | 6.36659e-22    | 
| 66             | 1.54508        | -4.75528       | 0              | 7.53397e-22    | 
| 67             | 0.19118        | -0.212327      | 0              | -2.66364e-22   | 
| 68             | 0.573541       | -0.636981      | 0              | -1.60727e-22   | 
| 69             | 1.33826        | -1.48629       | 0              | 2.78826e-22    | 
| 70             | 1.84011        | -2.04365       | 0              | 5.78137e-22    | 
| 71             | 3.34565        | -3.71572       | 0              | 6.78472e-22    | 
| 72             | 0.261013       | -0.11621       | 0              | -2.56924e-22   | 
| 73             | 0.783039       | -0.348631      | 0              | -6.87399e-23   | 
| 74             | 1.82709        | -0.813473      | 0              | 3.36963e-22    | 
| 75             | 2.51225        | -1.11853       | 0              | 5.24011e-22    | 
| 76             | 4.56773        | -2.03368       | 0              | 6.05425e-22    | 
| 77             | 0              | 0              | 2.5            | -9.31963e-06   | 
| 78             | 0.285714       | 0              | 2.5            | -8.99086e-06   | 
| 79             | 0.857143       | 0              | 2.5            | -8.57601e-07   | 
| 80             | 2              | 0              | 2.5            | -2.40476e-07   | 
| 81             | 2.75           | 0              | 2.5            | -1.2004e-08    | 
| 82             | 5              | 0              | 2.5            | 8.5604e-22     | 
| 83             | 0.261013       | 0.11621        | 2.5            | -8.97358e-06   | 
| 84             | 0.783039       | 0.348631       | 2.5            | -9.16669e-07   | 
| 85             | 1.82709        | 0.813473       | 2.5            | -2.62694e-07   | 
| 86             | 2.51225        | 1.11853        | 2.5            | -1.29317e-08   | 
| 87             | 4.56773        | 2.03368        | 2.5            | 8.85202e-22    | 
| 88             | 0.19118        | 0.212327       | 2.5            | -8.93252e-06   | 
| 89             | 0.573541       | 0.636981       | 2.5            | -1.03191e-06   | 
| 90             | 1.33826        | 1.48629        | 2.5            | -3.0912e-07    | 
| 91             | 1.84011        | 2.04365        | 2.5            | -1.49767e-08   | 
| 92             | 3.34565        | 3.71572        | 2.5            | 9.63235e-22    | 
| 93             | 0.0882906      | 0.27173        | 2.5            | -8.88557e-06   | 
| 94             | 0.264872       | 0.815191       | 2.5            | -1.12381e-06   | 
| 95             | 0.618034       | 1.90211        | 2.5            | -3.47868e-07   | 
| 96             | 0.849797       | 2.61541        | 2.5            | -1.68394e-08   | 
| 97             | 1.54508        | 4.75528        | 2.5            | 1.05721e-21    | 
| 98             | -0.0298653     | 0.284149       | 2.5            | -8.8441e-06    | 
| 99             | -0.0895958     | 0.852447       | 2.5            | -1.16944e-06   | 
| 100            | -0.209057      | 1.98904        | 2.5            | -3.67207e-07   | 
| 101            | -0.287453      | 2.73494        | 2.5            | -1.7882e-08    | 
| 102            | -0.522642      | 4.97261        | 2.5            | 1.12928e-21    | 
| 103            | -0.142857      | 0.247436       | 2.5            | -8.81242e-06   | 
| 104            | -0.428571      | 0.742307       | 2.5            | -1.18177e-06   | 
| 105            | -1             | 1.73205        | 2.5            | -3.72e-07      | 
| 106            | -1.375         | 2.38157        | 2.5            | -1.82115e-08   | 
| 107            | -2.5           | 4.33013        | 2.5            | 1.16581e-21    | 
| 108            | -0.231148      | 0.167939       | 2.5            | -8.79139e-06   | 
| 109            | -0.693443      | 0.503816       | 2.5            | -1.17948e-06   | 
| 110            | -1.61803       | 1.17557        | 2.5            | -3.705e-07     | 
| 111            | -2.2248        | 1.61641        | 2.5            | -1.81893e-08   | 
| 112            | -4.04508       | 2.93893        | 2.5            | 1.17662e-21    | 
| 113            | -0.279471      | 0.0594033      | 2.5            | -8.78093e-06   | 
| 114            | -0.838412      | 0.17821        | 2.5            | -1.17541e-06   | 
| 115            | -1.9563        | 0.415823       | 2.5            | -3.68445e-07   | 
| 116            | -2.68991       | 0.571757       | 2.5            | -1.81069e-08   | 
| 117            | -4.89074       | 1.03956        | 2.5            | 1.17726e-21    | 
| 118            | -0.279471      | -0.0594033     | 2.5            | -8.78093e-06   | 
| 119            | -0.838412      | -0.17821       | 2.5            | -1.17541e-06   | 
| 120            | -1.9563        | -0.415823      | 2.5            | -3.68445e-07   | 
| 121            | -2.68991       | -0.571757      | 2.5            | -1.81069e-08   | 
| 122            | -4.89074       | -1.03956       | 2.5            | 1.17726e-21    | 
| 123            | -0.231148      | -0.167939      | 2.5            | -8.79139e-06   | 
| 124            | -0.693443      | -0.503816      | 2.5            | -1.17948e-06   | 
| 125            | -1.61803       | -1.17557       | 2.5            | -3.705e-07     | 
| 126            | -2.2248        | -1.61641       | 2.5            | -1.81893e-08   | 
| 127            | -4.04508       | -2.93893       | 2.5            | 1.17662e-21    | 
| 128            | -0.142857      | -0.247436      | 2.5            | -8.81242e-06   | 
| 129            | -0.428571      | -0.742307      | 2.5            | -1.18177e-06   | 
| 130            | -1             | -1.73205       | 2.5            | -3.72e-07      | 
| 131            | -1.375         | -2.38157       | 2.5            | -1.82115e-08   | 
| 132            | -2.5           | -4.33013       | 2.5            | 1.16581e-21    | 
| 133            | -0.0298653     | -0.284149      | 2.5            | -8.8441e-06    | 
| 134            | -0.0895958     | -0.852447      | 2.5            | -1.16944e-06   | 
| 135            | -0.209057      | -1.98904       | 2.5            | -3.67207e-07   | 
| 136            | -0.287453      | -2.73494       | 2.5            | -1.7882e-08    | 
| 137            | -0.522642      | -4.97261       | 2.5            | 1.12928e-21    | 
| 138            | 0.0882906      | -0.27173       | 2.5            | -8.88557e-06   | 
| 139            | 0.264872       | -0.815191      | 2.5            | -1.12381e-06   | 
| 140            | 0.618034       | -1.90211       | 2.5            | -3.47868e-07   | 
| 141            | 0.849797       | -2.61541       | 2.5            | -1.68394e-08   | 
| 142            | 1.54508        | -4.75528       | 2.5            | 1.05721e-21    | 
| 143            | 0.19118        | -0.212327      | 2.5            | -8.93252e-06   | 
| 144            | 0.573541       | -0.636981      | 2.5            | -1.03191e-06   | 
| 145            | 1.33826        | -1.48629       | 2.5            | -3.0912e-07    | 
| 146            | 1.84011        | -2.04365       | 2.5            | -1.49767e-08   | 
| 147            | 3.34565        | -3.71572       | 2.5            | 9.63235e-22    | 
| 148            | 0.261013       | -0.11621       | 2.5            | -8.97358e-06   | 
| 149            | 0.783039       | -0.348631      | 2.5            | -9.16669e-07   | 
| 150            | 1.82709        | -0.813473      | 2.5            | -2.62694e-07   | 
| 151            | 2.51225        | -1.11853       | 2.5            | -1.29317e-08   | 
| 152            | 4.56773        | -2.03368       | 2.5            | 8.85202e-22    | 
| 153            | 0              | 0              | 5              | 3.3629e-22     | 
| 154            | 0.285714       | 0              | 5              | -2.51114e-22   | 
| 155            | 0.857143       | 0              | 5              | -6.51642e-24   | 
| 156            | 2              | 0              | 5              | 3.78288e-22    | 
| 157            | 2.75           | 0              | 5              | 5.02113e-22    | 
| 158            | 5              | 0              | 5              | 5.74572e-22    | 
| 159            | 0.261013       | 0.11621        | 5              | -2.56924e-22   | 
| 160            | 0.783039       | 0.348631       | 5              | -6.87399e-23   | 
| 161            | 1.82709        | 0.813473       | 5              | 3.36963e-22    | 
| 162            | 2.51225        | 1.11853        | 5              | 5.24011e-22    | 
| 163            | 4.56773        | 2.03368        | 5              | 6.05425e-22    | 
| 164            | 0.19118        | 0.212327       | 5              | -2.66364e-22   | 
| 165            | 0.573541       | 0.636981       | 5              | -1.60727e-22   | 
| 166            | 1.33826        | 1.48629        | 5              | 2.78826e-22    | 
| 167            | 1.84011        | 2.04365        | 5              | 5.78137e-22    | 
| 168            | 3.34565        | 3.71572        | 5              | 6.78472e-22    | 
| 169            | 0.0882906      | 0.27173        | 5              | -2.72536e-22   | 
| 170            | 0.264872       | 0.815191       | 5              | -2.03313e-22   | 
| 171            | 0.618034       | 1.90211        | 5              | 2.62515e-22    | 
| 172            | 0.849797       | 2.61541        | 5              | 6.36659e-22    | 
| 173            | 1.54508        | 4.75528        | 5              | 7.53397e-22    | 
| 174            | -0.0298653     | 0.284149       | 5              | -2.7555e-22    | 
| 175            | -0.0895958     | 0.852447       | 5              | -2.05678e-22   | 
| 176            | -0.209057      | 1.98904        | 5              | 2.76474e-22    | 
| 177            | -0.287453      | 2.73494        | 5              | 6.7689e-22     | 
| 178            | -0.522642      | 4.97261        | 5              | 8.02468e-22    | 
| 179            | -0.142857      | 0.247436       | 5              | -2.77124e-22   | 
| 180            | -0.428571      | 0.742307       | 5              | -1.95121e-22   | 
| 181            | -1             | 1.73205        | 5              | 2.95154e-22    | 
| 182            | -1.375         | 2.38157        | 5              | 6.94876e-22    | 
| 183            | -2.5           | 4.33013        | 5              | 8.23015e-22    | 
| 184            | -0.231148      | 0.167939       | 5              | -2.78125e-22   | 
| 185            | -0.693443      | 0.503816       | 5              | -1.8536e-22    | 
| 186            | -1.61803       | 1.17557        | 5              | 3.07824e-22    | 
| 187            | -2.2248        | 1.61641        | 5              | 6.98848e-22    | 
| 188            | -4.04508       | 2.93893        | 5              | 8.26489e-22    | 
| 189            | -0.279471      | 0.0594033      | 5              | -2.78673e-22   | 
| 190            | -0.838412      | 0.17821        | 5              | -1.80263e-22   | 
| 191            | -1.9563        | 0.415823       | 5              | 3.13554e-22    | 
| 192            | -2.68991       | 0.571757       | 5              | 6.98203e-22    | 
| 193            | -4.89074       | 1.03956        | 5              | 8.24934e-22    | 
| 194            | -0.279471      | -0.0594033     | 5              | -2.78673e-22   | 
| 195            | -0.838412      | -0.17821       | 5              | -1.80263e-22   | 
| 196            | -1.9563        | -0.415823      | 5              | 3.13554e-22    | 
| 197            | -2.68991       | -0.571757      | 5              | 6.98203e-22    | 
| 198            | -4.89074       | -1.03956       | 5              | 8.24934e-22    | 
| 199            | -0.231148      | -0.167939      | 5              | -2.78125e-22   | 
| 200            | -0.693443      | -0.503816      | 5              | -1.8536e-22    | 
| 201            | -1.61803       | -1.17557       | 5              | 3.07824e-22    | 
| 202            | -2.2248        | -1.61641       | 5              | 6.98848e-22    | 
| 203            | -4.04508       | -2.93893       | 5              | 8.26489e-22    | 
| 204            | -0.142857      | -0.247436      | 5              | -2.77124e-22   | 
| 205            | -0.428571      | -0.742307      | 5              | -1.95121e-22   | 
| 206            | -1             | -1.73205       | 5              | 2.95154e-22    | 
| 207            | -1.375         | -2.38157       | 5              | 6.94876e-22    | 
| 208            | -2.5           | -4.33013       | 5              | 8.23015e-22    | 
| 209            | -0.0298653     | -0.284149      | 5              | -2.7555e-22    | 
| 210            | -0.0895958     | -0.852447      | 5              | -2.05678e-22   | 
| 211            | -0.209057      | -1.98904       | 5              | 2.76474e-22    | 
| 212            | -0.287453      | -2.73494       | 5              | 6.7689e-22     | 
| 213            | -0.522642      | -4.97261       | 5              | 8.02468e-22    | 
| 214            | 0.0882906      | -0.27173       | 5              | -2.72536e-22   | 
| 215            | 0.264872       | -0.815191      | 5              | -2.03313e-22   | 
| 216            | 0.618034       | -1.90211       | 5              | 2.62515e-22    | 
| 217            | 0.849797       | -2.61541       | 5              | 6.36659e-22    | 
| 218            | 1.54508        | -4.75528       | 5              | 7.53397e-22    | 
| 219            | 0.19118        | -0.212327      | 5              | -2.66364e-22   | 
| 220            | 0.573541       | -0.636981      | 5              | -1.60727e-22   | 
| 221            | 1.33826        | -1.48629       | 5              | 2.78826e-22    | 
| 222            | 1.84011        | -2.04365       | 5              | 5.78137e-22    | 
| 223            | 3.34565        | -3.71572       | 5              | 6.78472e-22    | 
| 224            | 0.261013       | -0.11621       | 5              | -2.56924e-22   | 
| 225            | 0.783039       | -0.348631      | 5              | -6.87399e-23   | 
| 226            | 1.82709        | -0.813473      | 5              | 3.36963e-22    | 
| 227            | 2.51225        | -1.11853       | 5              | 5.24011e-22    | 
| 228            | 4.56773        | -2.03368       | 5              | 6.05425e-22    | 

ВРЕМЯ: 40

Результат в узлах (веса):
 ___________________________________________________________________ 
| № элемента     | x              | y              | z              | u*             | 
|----------------|----------------|----------------|----------------|----------------|
| 1              | 0              | 0              | 0              | -1.24694e-22   | 
| 2              | 0.285714       | 0              | 0              | 1.22725e-22    | 
| 3              | 0.857143       | 0              | 0              | 1.42833e-22    | 
| 4              | 2              | 0              | 0              | -1.05616e-22   | 
| 5              | 2.75           | 0              | 0              | -4.4986e-22    | 
| 6              | 5              | 0              | 0              | -5.5525e-22    | 
| 7              | 0.261013       | 0.11621        | 0              | 1.2224e-22     | 
| 8              | 0.783039       | 0.348631       | 0              | 1.35139e-22    | 
| 9              | 1.82709        | 0.813473       | 0              | -1.11077e-22   | 
| 10             | 2.51225        | 1.11853        | 0              | -4.39108e-22   | 
| 11             | 4.56773        | 2.03368        | 0              | -5.40299e-22   | 
| 12             | 0.19118        | 0.212327       | 0              | 1.20909e-22    | 
| 13             | 0.573541       | 0.636981       | 0              | 1.14295e-22    | 
| 14             | 1.33826        | 1.48629        | 0              | -1.24684e-22   | 
| 15             | 1.84011        | 2.04365        | 0              | -4.1015e-22    | 
| 16             | 3.34565        | 3.71572        | 0              | -5.00381e-22   | 
| 17             | 0.0882906      | 0.27173        | 0              | 1.19435e-22    | 
| 18             | 0.264872       | 0.815191       | 0              | 9.01212e-23    | 
| 19             | 0.618034       | 1.90211        | 0              | -1.3825e-22    | 
| 20             | 0.849797       | 2.61541        | 0              | -3.7121e-22    | 
| 21             | 1.54508        | 4.75528        | 0              | -4.47548e-22   | 
| 22             | -0.0298653     | 0.284149       | 0              | 1.18446e-22    | 
| 23             | -0.0895958     | 0.852447       | 0              | 7.14021e-23    | 
| 24             | -0.209057      | 1.98904        | 0              | -1.45896e-22   | 
| 25             | -0.287453      | 2.73494        | 0              | -3.31776e-22   | 
| 26             | -0.522642      | 4.97261        | 0              | -3.94984e-22   | 
| 27             | -0.142857      | 0.247436       | 0              | 1.18036e-22    | 
| 28             | -0.428571      | 0.742307       | 0              | 6.02344e-23    | 
| 29             | -1             | 1.73205        | 0              | -1.47769e-22   | 
| 30             | -1.375         | 2.38157        | 0              | -2.99089e-22   | 
| 31             | -2.5           | 4.33013        | 0              | -3.52057e-22   | 
| 32             | -0.231148      | 0.167939       | 0              | 1.17977e-22    | 
| 33             | -0.693443      | 0.503816       | 0              | 5.47794e-23    | 
| 34             | -1.61803       | 1.17557        | 0              | -1.46844e-22   | 
| 35             | -2.2248        | 1.61641        | 0              | -2.76747e-22   | 
| 36             | -4.04508       | 2.93893        | 0              | -3.23018e-22   | 
| 37             | -0.279471      | 0.0594033      | 0              | 1.18019e-22    | 
| 38             | -0.838412      | 0.17821        | 0              | 5.27162e-23    | 
| 39             | -1.9563        | 0.415823       | 0              | -1.45734e-22   | 
| 40             | -2.68991       | 0.571757       | 0              | -2.65633e-22   | 
| 41             | -4.89074       | 1.03956        | 0              | -3.08661e-22   | 
| 42             | -0.279471      | -0.0594033     | 0              | 1.18019e-22    | 
