3077
0	0	0
0.0189488	0	0
0.03158	0	0
0.04	0	0
0.045	0	0
0.05	0	0
0.0186609	0.00329042	0
0.0311002	0.00548381	0
0.0393923	0.00694593	0
0.0443163	0.00781417	0
0.0492404	0.00868241	0
0.017806	0.00648086	0
0.0296755	0.010801	0
0.0375877	0.0136808	0
0.0422862	0.0153909	0
0.0469846	0.017101	0
0.0164101	0.00947438	0
0.0273491	0.01579	0
0.034641	0.02	0
0.0389711	0.0225	0
0.0433013	0.025	0
0.0145156	0.01218	0
0.0241917	0.0202992	0
0.0306418	0.0257115	0
0.034472	0.0289254	0
0.0383022	0.0321394	0
0.01218	0.0145156	0
0.0202992	0.0241917	0
0.0257115	0.0306418	0
0.0289254	0.034472	0
0.0321394	0.0383022	0
0.00947438	0.0164101	0
0.01579	0.0273491	0
0.02	0.034641	0
0.0225	0.0389711	0
0.025	0.0433013	0
0.00648086	0.017806	0
0.010801	0.0296755	0
0.0136808	0.0375877	0
0.0153909	0.0422862	0
0.017101	0.0469846	0
0.00329042	0.0186609	0
0.00548381	0.0311002	0
0.00694593	0.0393923	0
0.00781417	0.0443163	0
0.00868241	0.0492404	0
1.16028e-18	0.0189488	0
1.93372e-18	0.03158	0
2.44929e-18	0.04	0
2.75546e-18	0.045	0
3.06162e-18	0.05	0
-0.00329042	0.0186609	0
-0.00548381	0.0311002	0
-0.00694593	0.0393923	0
-0.00781417	0.0443163	0
-0.00868241	0.0492404	0
-0.00648086	0.017806	0
-0.010801	0.0296755	0
-0.0136808	0.0375877	0
-0.0153909	0.0422862	0
-0.017101	0.0469846	0
-0.00947438	0.0164101	0
-0.01579	0.0273491	0
-0.02	0.034641	0
-0.0225	0.0389711	0
-0.025	0.0433013	0
-0.01218	0.0145156	0
-0.0202992	0.0241917	0
-0.0257115	0.0306418	0
-0.0289254	0.034472	0
-0.0321394	0.0383022	0
-0.0145156	0.01218	0
-0.0241917	0.0202992	0
-0.0306418	0.0257115	0
-0.034472	0.0289254	0
-0.0383022	0.0321394	0
-0.0164101	0.00947438	0
-0.0273491	0.01579	0
-0.034641	0.02	0
-0.0389711	0.0225	0
-0.0433013	0.025	0
-0.017806	0.00648086	0
-0.0296755	0.010801	0
-0.0375877	0.0136808	0
-0.0422862	0.0153909	0
-0.0469846	0.017101	0
-0.0186609	0.00329042	0
-0.0311002	0.00548381	0
-0.0393923	0.00694593	0
-0.0443163	0.00781417	0
-0.0492404	0.00868241	0
-0.0189488	2.32055e-18	0
-0.03158	3.86744e-18	0
-0.04	4.89859e-18	0
-0.045	5.51091e-18	0
-0.05	6.12323e-18	0
-0.0186609	-0.00329042	0
-0.0311002	-0.00548381	0
-0.0393923	-0.00694593	0
-0.0443163	-0.00781417	0
-0.0492404	-0.00868241	0
-0.017806	-0.00648086	0
-0.0296755	-0.010801	0
-0.0375877	-0.0136808	0
-0.0422862	-0.0153909	0
-0.0469846	-0.017101	0
-0.0164101	-0.00947438	0
-0.0273491	-0.01579	0
-0.034641	-0.02	0
-0.0389711	-0.0225	0
-0.0433013	-0.025	0
-0.0145156	-0.01218	0
-0.0241917	-0.0202992	0
-0.0306418	-0.0257115	0
-0.034472	-0.0289254	0
-0.0383022	-0.0321394	0
-0.01218	-0.0145156	0
-0.0202992	-0.0241917	0
-0.0257115	-0.0306418	0
-0.0289254	-0.034472	0
-0.0321394	-0.0383022	0
-0.00947438	-0.0164101	0
-0.01579	-0.0273491	0
-0.02	-0.034641	0
-0.0225	-0.0389711	0
-0.025	-0.0433013	0
-0.00648086	-0.017806	0
-0.010801	-0.0296755	0
-0.0136808	-0.0375877	0
-0.0153909	-0.0422862	0
-0.017101	-0.0469846	0
-0.00329042	-0.0186609	0
-0.00548381	-0.0311002	0
-0.00694593	-0.0393923	0
-0.00781417	-0.0443163	0
-0.00868241	-0.0492404	0
-3.48083e-18	-0.0189488	0
-5.80115e-18	-0.03158	0
-7.34788e-18	-0.04	0
-8.26637e-18	-0.045	0
-9.18485e-18	-0.05	0
0.00329042	-0.0186609	0
0.00548381	-0.0311002	0
0.00694593	-0.0393923	0
0.00781417	-0.0443163	0
0.00868241	-0.0492404	0
0.00648086	-0.017806	0
0.010801	-0.0296755	0
0.0136808	-0.0375877	0
0.0153909	-0.0422862	0
0.017101	-0.0469846	0
0.00947438	-0.0164101	0
0.01579	-0.0273491	0
0.02	-0.034641	0
0.0225	-0.0389711	0
0.025	-0.0433013	0
0.01218	-0.0145156	0
0.0202992	-0.0241917	0
0.0257115	-0.0306418	0
0.0289254	-0.034472	0
0.0321394	-0.0383022	0
0.0145156	-0.01218	0
0.0241917	-0.0202992	0
0.0306418	-0.0257115	0
0.034472	-0.0289254	0
0.0383022	-0.0321394	0
0.0164101	-0.00947438	0
0.0273491	-0.01579	0
0.034641	-0.02	0
0.0389711	-0.0225	0
0.0433013	-0.025	0
0.017806	-0.00648086	0
0.0296755	-0.010801	0
0.0375877	-0.0136808	0
0.0422862	-0.0153909	0
0.0469846	-0.017101	0
0.0186609	-0.00329042	0
0.0311002	-0.00548381	0
0.0393923	-0.00694593	0
0.0443163	-0.00781417	0
0.0492404	-0.00868241	0
0	0	0.867169
0.0189488	0	0.867169
0.03158	0	0.867169
0.04	0	0.867169
0.045	0	0.867169
0.05	0	0.867169
0.0186609	0.00329042	0.867169
0.0311002	0.00548381	0.867169
0.0393923	0.00694593	0.867169
0.0443163	0.00781417	0.867169
0.0492404	0.00868241	0.867169
0.017806	0.00648086	0.867169
0.0296755	0.010801	0.867169
0.0375877	0.0136808	0.867169
0.0422862	0.0153909	0.867169
0.0469846	0.017101	0.867169
0.0164101	0.00947438	0.867169
0.0273491	0.01579	0.867169
0.034641	0.02	0.867169
0.0389711	0.0225	0.867169
0.0433013	0.025	0.867169
0.0145156	0.01218	0.867169
0.0241917	0.0202992	0.867169
0.0306418	0.0257115	0.867169
0.034472	0.0289254	0.867169
0.0383022	0.0321394	0.867169
0.01218	0.0145156	0.867169
0.0202992	0.0241917	0.867169
0.0257115	0.0306418	0.867169
0.0289254	0.034472	0.867169
0.0321394	0.0383022	0.867169
0.00947438	0.0164101	0.867169
0.01579	0.0273491	0.867169
0.02	0.034641	0.867169
0.0225	0.0389711	0.867169
0.025	0.0433013	0.867169
0.00648086	0.017806	0.867169
0.010801	0.0296755	0.867169
0.0136808	0.0375877	0.867169
0.0153909	0.0422862	0.867169
0.017101	0.0469846	0.867169
0.00329042	0.0186609	0.867169
0.00548381	0.0311002	0.867169
0.00694593	0.0393923	0.867169
0.00781417	0.0443163	0.867169
0.00868241	0.0492404	0.867169
1.16028e-18	0.0189488	0.867169
1.93372e-18	0.03158	0.867169
2.44929e-18	0.04	0.867169
2.75546e-18	0.045	0.867169
3.06162e-18	0.05	0.867169
-0.00329042	0.0186609	0.867169
-0.00548381	0.0311002	0.867169
-0.00694593	0.0393923	0.867169
-0.00781417	0.0443163	0.867169
-0.00868241	0.0492404	0.867169
-0.00648086	0.017806	0.867169
-0.010801	0.0296755	0.867169
-0.0136808	0.0375877	0.867169
-0.0153909	0.0422862	0.867169
-0.017101	0.0469846	0.867169
-0.00947438	0.0164101	0.867169
-0.01579	0.0273491	0.867169
-0.02	0.034641	0.867169
-0.0225	0.0389711	0.867169
-0.025	0.0433013	0.867169
-0.01218	0.0145156	0.867169
-0.0202992	0.0241917	0.867169
-0.0257115	0.0306418	0.867169
-0.0289254	0.034472	0.867169
-0.0321394	0.0383022	0.867169
-0.0145156	0.01218	0.867169
-0.0241917	0.0202992	0.867169
-0.0306418	0.0257115	0.867169
-0.034472	0.0289254	0.867169
-0.0383022	0.0321394	0.867169
-0.0164101	0.00947438	0.867169
-0.0273491	0.01579	0.867169
-0.034641	0.02	0.867169
-0.0389711	0.0225	0.867169
-0.0433013	0.025	0.867169
-0.017806	0.00648086	0.867169
-0.0296755	0.010801	0.867169
-0.0375877	0.0136808	0.867169
-0.0422862	0.0153909	0.867169
-0.0469846	0.017101	0.867169
-0.0186609	0.00329042	0.867169
-0.0311002	0.00548381	0.867169
-0.0393923	0.00694593	0.867169
-0.0443163	0.00781417	0.867169
-0.0492404	0.00868241	0.867169
-0.0189488	2.32055e-18	0.867169
-0.03158	3.86744e-18	0.867169
-0.04	4.89859e-18	0.867169
-0.045	5.51091e-18	0.867169
-0.05	6.12323e-18	0.867169
-0.0186609	-0.00329042	0.867169
-0.0311002	-0.00548381	0.867169
-0.0393923	-0.00694593	0.867169
-0.0443163	-0.00781417	0.867169
-0.0492404	-0.00868241	0.867169
-0.017806	-0.00648086	0.867169
-0.0296755	-0.010801	0.867169
-0.0375877	-0.0136808	0.867169
-0.0422862	-0.0153909	0.867169
-0.0469846	-0.017101	0.867169
-0.0164101	-0.00947438	0.867169
-0.0273491	-0.01579	0.867169
-0.034641	-0.02	0.867169
-0.0389711	-0.0225	0.867169
-0.0433013	-0.025	0.867169
-0.0145156	-0.01218	0.867169
-0.0241917	-0.0202992	0.867169
-0.0306418	-0.0257115	0.867169
-0.034472	-0.0289254	0.867169
-0.0383022	-0.0321394	0.867169
-0.01218	-0.0145156	0.867169
-0.0202992	-0.0241917	0.867169
-0.0257115	-0.0306418	0.867169
-0.0289254	-0.034472	0.867169
-0.0321394	-0.0383022	0.867169
-0.00947438	-0.0164101	0.867169
-0.01579	-0.0273491	0.867169
-0.02	-0.034641	0.867169
-0.0225	-0.0389711	0.867169
-0.025	-0.0433013	0.867169
-0.00648086	-0.017806	0.867169
-0.010801	-0.0296755	0.867169
-0.0136808	-0.0375877	0.867169
-0.0153909	-0.0422862	0.867169
-0.017101	-0.0469846	0.867169
-0.00329042	-0.0186609	0.867169
-0.00548381	-0.0311002	0.867169
-0.00694593	-0.0393923	0.867169
-0.00781417	-0.0443163	0.867169
-0.00868241	-0.0492404	0.867169
-3.48083e-18	-0.0189488	0.867169
-5.80115e-18	-0.03158	0.867169
-7.34788e-18	-0.04	0.867169
-8.26637e-18	-0.045	0.867169
-9.18485e-18	-0.05	0.867169
0.00329042	-0.0186609	0.867169
0.00548381	-0.0311002	0.867169
0.00694593	-0.0393923	0.867169
0.00781417	-0.0443163	0.867169
0.00868241	-0.0492404	0.867169
0.00648086	-0.017806	0.867169
0.010801	-0.0296755	0.867169
0.0136808	-0.0375877	0.867169
0.0153909	-0.0422862	0.867169
0.017101	-0.0469846	0.867169
0.00947438	-0.0164101	0.867169
0.01579	-0.0273491	0.867169
0.02	-0.034641	0.867169
0.0225	-0.0389711	0.867169
0.025	-0.0433013	0.867169
0.01218	-0.0145156	0.867169
0.0202992	-0.0241917	0.867169
0.0257115	-0.0306418	0.867169
0.0289254	-0.034472	0.867169
0.0321394	-0.0383022	0.867169
0.0145156	-0.01218	0.867169
0.0241917	-0.0202992	0.867169
0.0306418	-0.0257115	0.867169
0.034472	-0.0289254	0.867169
0.0383022	-0.0321394	0.867169
0.0164101	-0.00947438	0.867169
0.0273491	-0.01579	0.867169
0.034641	-0.02	0.867169
0.0389711	-0.0225	0.867169
0.0433013	-0.025	0.867169
0.017806	-0.00648086	0.867169
0.0296755	-0.010801	0.867169
0.0375877	-0.0136808	0.867169
0.0422862	-0.0153909	0.867169
0.0469846	-0.017101	0.867169
0.0186609	-0.00329042	0.867169
0.0311002	-0.00548381	0.867169
0.0393923	-0.00694593	0.867169
0.0443163	-0.00781417	0.867169
0.0492404	-0.00868241	0.867169
0	0	1.44528
0.0189488	0	1.44528
0.03158	0	1.44528
0.04	0	1.44528
0.045	0	1.44528
0.05	0	1.44528
0.0186609	0.00329042	1.44528
0.0311002	0.00548381	1.44528
0.0393923	0.00694593	1.44528
0.0443163	0.00781417	1.44528
0.0492404	0.00868241	1.44528
0.017806	0.00648086	1.44528
0.0296755	0.010801	1.44528
0.0375877	0.0136808	1.44528
0.0422862	0.0153909	1.44528
0.0469846	0.017101	1.44528
0.0164101	0.00947438	1.44528
0.0273491	0.01579	1.44528
0.034641	0.02	1.44528
0.0389711	0.0225	1.44528
0.0433013	0.025	1.44528
0.0145156	0.01218	1.44528
0.0241917	0.0202992	1.44528
0.0306418	0.0257115	1.44528
0.034472	0.0289254	1.44528
0.0383022	0.0321394	1.44528
0.01218	0.0145156	1.44528
0.0202992	0.0241917	1.44528
0.0257115	0.0306418	1.44528
0.0289254	0.034472	1.44528
0.0321394	0.0383022	1.44528
0.00947438	0.0164101	1.44528
0.01579	0.0273491	1.44528
0.02	0.034641	1.44528
0.0225	0.0389711	1.44528
0.025	0.0433013	1.44528
0.00648086	0.017806	1.44528
0.010801	0.0296755	1.44528
0.0136808	0.0375877	1.44528
0.0153909	0.0422862	1.44528
0.017101	0.0469846	1.44528
0.00329042	0.0186609	1.44528
0.00548381	0.0311002	1.44528
0.00694593	0.0393923	1.44528
0.00781417	0.0443163	1.44528
0.00868241	0.0492404	1.44528
1.16028e-18	0.0189488	1.44528
1.93372e-18	0.03158	1.44528
2.44929e-18	0.04	1.44528
2.75546e-18	0.045	1.44528
3.06162e-18	0.05	1.44528
-0.00329042	0.0186609	1.44528
-0.00548381	0.0311002	1.44528
-0.00694593	0.0393923	1.44528
-0.00781417	0.0443163	1.44528
-0.00868241	0.0492404	1.44528
-0.00648086	0.017806	1.44528
-0.010801	0.0296755	1.44528
-0.0136808	0.0375877	1.44528
-0.0153909	0.0422862	1.44528
-0.017101	0.0469846	1.44528
-0.00947438	0.0164101	1.44528
-0.01579	0.0273491	1.44528
-0.02	0.034641	1.44528
-0.0225	0.0389711	1.44528
-0.025	0.0433013	1.44528
-0.01218	0.0145156	1.44528
-0.0202992	0.0241917	1.44528
-0.0257115	0.0306418	1.44528
-0.0289254	0.034472	1.44528
-0.0321394	0.0383022	1.44528
-0.0145156	0.01218	1.44528
-0.0241917	0.0202992	1.44528
-0.0306418	0.0257115	1.44528
-0.034472	0.0289254	1.44528
-0.0383022	0.0321394	1.44528
-0.0164101	0.00947438	1.44528
-0.0273491	0.01579	1.44528
-0.034641	0.02	1.44528
-0.0389711	0.0225	1.44528
-0.0433013	0.025	1.44528
-0.017806	0.00648086	1.44528
-0.0296755	0.010801	1.44528
-0.0375877	0.0136808	1.44528
-0.0422862	0.0153909	1.44528
-0.0469846	0.017101	1.44528
-0.0186609	0.00329042	1.44528
-0.0311002	0.00548381	1.44528
-0.0393923	0.00694593	1.44528
-0.0443163	0.00781417	1.44528
-0.0492404	0.00868241	1.44528
-0.0189488	2.32055e-18	1.44528
-0.03158	3.86744e-18	1.44528
-0.04	4.89859e-18	1.44528
-0.045	5.51091e-18	1.44528
-0.05	6.12323e-18	1.44528
-0.0186609	-0.00329042	1.44528
-0.0311002	-0.00548381	1.44528
-0.0393923	-0.00694593	1.44528
-0.0443163	-0.00781417	1.44528
-0.0492404	-0.00868241	1.44528
-0.017806	-0.00648086	1.44528
-0.0296755	-0.010801	1.44528
-0.0375877	-0.0136808	1.44528
-0.0422862	-0.0153909	1.44528
-0.0469846	-0.017101	1.44528
-0.0164101	-0.00947438	1.44528
-0.0273491	-0.01579	1.44528
-0.034641	-0.02	1.44528
-0.0389711	-0.0225	1.44528
-0.0433013	-0.025	1.44528
-0.0145156	-0.01218	1.44528
-0.0241917	-0.0202992	1.44528
-0.0306418	-0.0257115	1.44528
-0.034472	-0.0289254	1.44528
-0.0383022	-0.0321394	1.44528
-0.01218	-0.0145156	1.44528
-0.0202992	-0.0241917	1.44528
-0.0257115	-0.0306418	1.44528
-0.0289254	-0.034472	1.44528
-0.0321394	-0.0383022	1.44528
-0.00947438	-0.0164101	1.44528
